case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_relevance,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full,screenshot
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:55:30.975,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://pcbuilder.net/product/cpu-cooler/,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:55:55.279,tomho,Browser,Edge,mouseClick,,,,,"1800,671",,,,,,,,,,,,,,,https://pcbuilder.net/product/cpu-cooler/,,,,,,,,,,,I,,,,,,,,,,"{'class': 'fa fa-plus', 'parentNodeTitle': ''}","id(""p_609"")/i[1]",/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[1]/DIV[2]/TABLE[1]/TBODY[1]/TR[6]/TD[6]/A[1]/I[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:55:55.701,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://pcbuilder.net/list/,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:56:00.006,tomho,Browser,Edge,clickLink,,,,,"781,523",,,,,,,,,,,,,,,https://pcbuilder.net/list/,,,,,,,,,,,A,,,,,,"<i class=""fa fa-plus""></i> ADD Component ",https://pcbuilder.net/product/case/, ADD Component,,"{'class': 'btn btn-primary component-btn', 'href': '/product/case/', 'parentNodeTitle': ''}",/html[1]/body[1]/section[2]/div[1]/div[2]/table[1]/tbody[1]/tr[4]/td[2]/a[1],/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[2]/TABLE[1]/TBODY[1]/TR[4]/TD[2]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:56:00.335,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://pcbuilder.net/product/case/,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:57:06.302,tomho,Browser,Edge,clickLink,,,,,"1787,474",,,,,,,,,,,,p_11,,,https://pcbuilder.net/product/case/,,,,,,,,,,,A,,,,,,"<i class=""fa fa-plus""></i>",javascript:void(0);,,,"{'class': 'btn btn-danger component-add-btn loadingg disabled', 'id': 'p_11', 'href': 'javascript:void(0);', 'onclick': 'if (!window.__cfRLUnblockHandlers) return false; setid(11)', 'parentNodeTitle': ''}","id(""p_11"")",/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[1]/DIV[2]/TABLE[1]/TBODY[1]/TR[14]/TD[6]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:57:07.090,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://pcbuilder.net/list/,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:57:09.770,tomho,Browser,Edge,clickLink,,,,,"765,398",,,,,,,,,,,,,,,https://pcbuilder.net/list/,,,,,,,,,,,A,,,,,,"<i class=""fa fa-plus""></i> ADD Component ",https://pcbuilder.net/product/graphics-card/, ADD Component,,"{'class': 'btn btn-primary component-btn', 'href': '/product/graphics-card/', 'parentNodeTitle': ''}",/html[1]/body[1]/section[2]/div[1]/div[2]/table[1]/tbody[1]/tr[5]/td[2]/a[1],/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[2]/TABLE[1]/TBODY[1]/TR[5]/TD[2]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:57:10.040,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://pcbuilder.net/product/graphics-card/,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:57:19.577,tomho,Browser,Edge,clickTextField,,,,,"1041,386",,,,,,,,,,,,myInput,,,https://pcbuilder.net/product/graphics-card/,,,,,,,,,,,INPUT,text,,Search....,,,,,,,"{'type': 'text', 'id': 'myInput', 'onkeyup': 'if (!window.__cfRLUnblockHandlers) return false; myFunction()', 'placeholder': 'Search Graphics Card.....', 'title': 'Search....', 'parentNodeTitle': ''}","id(""myInput"")",/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[2]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:00.081,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,myInput,,,https://pcbuilder.net/product/graphics-card/,,,,,,,,,,,INPUT,text,,,nvidia,,,,,,"{'type': 'text', 'id': 'myInput', 'onkeyup': 'if (!window.__cfRLUnblockHandlers) return false; myFunction()', 'placeholder': 'Search Graphics Card.....', 'title': 'Search....'}","id(""myInput"")",/HTML[1]/BODY[1]/SECTION[2]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[2]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:00.362,tomho,Browser,Edge,newTab,,,,,,,,,,,,,,,,,44,,,edge://newtab/,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:04.732,tomho,Browser,Edge,generated,,,,,,,,,,,,,,,,,,,,https://www.ecosia.org/search?q=demokonto+sparkasse&addon=edge&addonversion=5.1.4&method=topbar,"[""fromAddressBar""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:07.448,tomho,Browser,Edge,clickLink,,,,,"532,516",,,,,,,,,,,,,,,https://www.ecosia.org/search?q=demokonto%20sparkasse&addon=edge&addonversion=5.1.4&method=topbar,,,,,,,,,,,A,,,,,,"<h2 data-test-id=""result-title"" class=""result-titl",https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,Demo Online-Banking chipTAN - Sparkasse Karlsruhe,,"{'data-test-id': 'result-link', 'href': 'https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html', 'target': '_self', 'rel': 'noopener', 'class': 'result__link result__link link link--as-a link--color-result', 'data-v-64f31858': '', 'data-v-35c3f43c': '', 'parentNodeTitle': ''}","id(""main"")/div[1]/section[1]/div[2]/div[4]/article[1]/div[2]/div[1]/div[2]/a[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[1]/DIV[1]/MAIN[1]/DIV[1]/SECTION[1]/DIV[2]/DIV[4]/ARTICLE[1]/DIV[2]/DIV[1]/DIV[2]/A[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:07.818,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:11.066,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,hwcCMDPiUhjDrPAV,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,INPUT,text,hwcCMDPiUhjDrPAV,,chipDEMO,,,,,,"{'type': 'text', 'name': 'hwcCMDPiUhjDrPAV', 'id': 'hwcCMDPiUhjDrPAV', 'tabindex': '0', 'required': '', 'class': 'nbf-text-input', 'maxlength': '16', 'autocomplete': 'username', 'placeholder': ' '}","id(""hwcCMDPiUhjDrPAV"")",/HTML[1]/BODY[1]/DIV[1]/SECTION[1]/DIV[1]/DIV[1]/DIV[4]/FORM[1]/DIV[8]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:12.487,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,rWUTCXDzFDYwxfop,,,https://www.sparkasse-karlsruhe.de/de/home/login-online-banking/demo-online-banking-chiptan.html,,,,,,,,,,,INPUT,password,rWUTCXDzFDYwxfop,,12345,,,,,,"{'type': 'password', 'name': 'rWUTCXDzFDYwxfop', 'id': 'rWUTCXDzFDYwxfop', 'tabindex': '0', 'required': '', 'class': 'has-inline-icon nbf-text-input format-password-show', 'maxlength': '38', 'autocomplete': 'off', 'placeholder': ' '}","id(""rWUTCXDzFDYwxfop"")",/HTML[1]/BODY[1]/DIV[1]/SECTION[1]/DIV[1]/DIV[1]/DIV[4]/FORM[1]/DIV[9]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:13.149,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/finanzuebersicht.html?n=true,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:15.796,tomho,Browser,Edge,link,,,,,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,"[""serverRedirect""]",,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:16.424,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,38,IBAN-Beispiele,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:16.569,tomho,Browser,Edge,reload,,,,,,,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,[],,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:17.733,tomho,Browser,Edge,mouseClick,,,,,"788,449",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,TD,,,,,,DE02120300000000202051,,DE02120300000000202051,,{'parentNodeTitle': ''},"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[1]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:17.912,tomho,Browser,Edge,selectText,,,,,"788,449",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,DE02120300000000202051,,,,,,,"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[1]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:17.913,tomho,Browser,Edge,mouseClick,,,,,"788,449",,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,TD,,,,,,DE02120300000000202051,,DE02120300000000202051,,{'parentNodeTitle': ''},"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[1]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:17.915,tomho,Browser,Edge,doubleClick,,,,,,,,,,,,,,,,,,,,https://ibanvalidieren.de/beispiele.html,,,,,,,,,,,,,,,,,,,,,,"id(""wrap"")/div[2]/div[1]/div[2]/div[1]/table[1]/tbody[1]/tr[1]/td[1]",/HTML[1]/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:18.540,tomho,Clipboard,Clipboard,copy,,,,DE02120300000000202051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:19.240,tomho,Browser,Edge,selectTab,,,,,,,,,,,,,,,,,44,Einzelauftrag,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:20.271,tomho,Browser,Edge,mouseClick,,,,,"905,425",,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,LABEL,,,,,,Empfänger oder IBAN eingeben,,Empfänger oder IBAN eingeben,,"{'for': 'WYKWlYwrmzPNMCJa', 'data-selector': 'labelSearch', 'parentNodeTitle': ''}","id(""idLineBeguenstigerNameOderIban"")/label[1]",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[1]/LABEL[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:20.279,tomho,Browser,Edge,clickTextField,,,,,"905,425",,,,,,,,,,,,WYKWlYwrmzPNMCJa,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,WYKWlYwrmzPNMCJa,,,,,,,,"{'type': 'text', 'name': 'WYKWlYwrmzPNMCJa', 'id': 'WYKWlYwrmzPNMCJa', 'tabindex': '0', 'class': 'has-inline-icon has-inline-content nbf-text-input nbf-binput-sayt  format-iban', 'maxlength': '70', 'autocomplete': 'off', 'data-json': '{""restapiTemplate"":{""apiVersion"":""1.0"",""process"":{""processModule"":""einzelauftrag"",""processName"":""nbfEinzelauftragSaytProcess"",""processMethod"":"""",""processInput"":{""processParameter"":[]}}},""internalSearchResults"":{""searchresult"":{""categories"":[{""title"":""In Vorlagen:"",""titleAfterSearchInput"":""Aus den Vorlagen:"",""results"":[{""buttonName"":""hFuPASzApWANqGcL"",""fields"":{""name"":""Haendler 1"",""vwz"":""A-Nr 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Haendler 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">A-Nr 24124/12     </span>   </div></div>""},{""buttonName"":""GjLsUsvdxnOrJbLt"",""fields"":{""name"":""Kunde 1"",""vwz"":""K-Ref 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Kunde 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">K-Ref 24124/12     </span>   </div></div>""},{""buttonName"":""OQauSSaoenPVFFsZ"",""fields"":{""name"":""Max Test"",""vwz"":""Aktien Depot 24214"",""iban"":""CH930010000000A123789""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Max Test</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">CH93 0010 0000 00A<strong>1 2378 9</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">Aktien Depot 24214     </span>   </div></div>""}],""minResults"":0},{""link"":{""text"":""Mehr"",""internalSearchLinkParameter"":""haeufige""},""title"":""Häufig verwendet"",""titleAfterSearchInput"":""Häufig verwendet"",""results"":[],""minResults"":3},{""link"":{""text"":""Überweisungsvorlagen aufrufen"",""internalSearchLinkParameter"":"""",""url"":""/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs&mlMHURjuMJwPIGEA.x=1""},""title"":"""",""titleAfterSearchInput"":"""",""results"":[{""hidden"":true,""value"":"" "",""content"":"" ""}],""minResults"":4}]}},""internalSearchFunction"":""nbfDefaultInternalSearchFunction"",""formatIbanCallback"":""enableFormatIbanEmpfaengerCallback"",""searchUrl"":""/if/restapi/process"",""paramName"":""q"",""type"":""input-sayt-account"",""deferRequestBy"":200,""internalSearchMinChars"":0,""minChars"":3}', 'placeholder': ' ', 'parentNodeTitle': ''}","id(""WYKWlYwrmzPNMCJa"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[1]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:20.506,tomho,Browser,Edge,paste,,,,DE02120300000000202051,,,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,,,,,,,,,,,,,,
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:21.362,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,WYKWlYwrmzPNMCJa,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,WYKWlYwrmzPNMCJa,,DE02 1203 0000 0000 2020 51,,,,,,"{'type': 'text', 'name': 'WYKWlYwrmzPNMCJa', 'id': 'WYKWlYwrmzPNMCJa', 'tabindex': '0', 'class': 'has-inline-icon has-inline-content nbf-text-input nbf-binput-sayt format-iban', 'maxlength': '43', 'autocomplete': 'off', 'data-json': '{""restapiTemplate"":{""apiVersion"":""1.0"",""process"":{""processModule"":""einzelauftrag"",""processName"":""nbfEinzelauftragSaytProcess"",""processMethod"":"""",""processInput"":{""processParameter"":[]}}},""internalSearchResults"":{""searchresult"":{""categories"":[{""title"":""In Vorlagen:"",""titleAfterSearchInput"":""Aus den Vorlagen:"",""results"":[{""buttonName"":""hFuPASzApWANqGcL"",""fields"":{""name"":""Haendler 1"",""vwz"":""A-Nr 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Haendler 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">A-Nr 24124/12     </span>   </div></div>""},{""buttonName"":""GjLsUsvdxnOrJbLt"",""fields"":{""name"":""Kunde 1"",""vwz"":""K-Ref 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Kunde 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">K-Ref 24124/12     </span>   </div></div>""},{""buttonName"":""OQauSSaoenPVFFsZ"",""fields"":{""name"":""Max Test"",""vwz"":""Aktien Depot 24214"",""iban"":""CH930010000000A123789""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Max Test</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">CH93 0010 0000 00A<strong>1 2378 9</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">Aktien Depot 24214     </span>   </div></div>""}],""minResults"":0},{""link"":{""text"":""Mehr"",""internalSearchLinkParameter"":""haeufige""},""title"":""Häufig verwendet"",""titleAfterSearchInput"":""Häufig verwendet"",""results"":[],""minResults"":3},{""link"":{""text"":""Überweisungsvorlagen aufrufen"",""internalSearchLinkParameter"":"""",""url"":""/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs&mlMHURjuMJwPIGEA.x=1""},""title"":"""",""titleAfterSearchInput"":"""",""results"":[{""hidden"":true,""value"":"" "",""content"":"" ""}],""minResults"":4}]}},""internalSearchFunction"":""nbfDefaultInternalSearchFunction"",""formatIbanCallback"":""enableFormatIbanEmpfaengerCallback"",""searchUrl"":""/if/restapi/process"",""paramName"":""q"",""type"":""input-sayt-account"",""deferRequestBy"":200,""internalSearchMinChars"":0,""minChars"":3}', 'placeholder': ' ', 'role': 'combobox', 'aria-haspopup': 'listbox', 'aria-owns': 'bisayt1709974760783', 'aria-autocomplete': 'list', 'aria-controls': 'bisayt1709974760783', 'aria-expanded': 'true'}","id(""WYKWlYwrmzPNMCJa"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[1]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:21.468,tomho,Browser,Edge,mouseClick,,,,,"892,472",,,,,,,,,,,,,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,FORM,,e080fba821995317,,,,"
<script type=""text/javascript"">
<!--
(function(){",,"Privatgirokonto - Lebensmittel 

DE97 6605 0101 0000 1234 56

Konto wechseln
1.0",,"{'action': '/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs', 'name': 'e080fba821995317', 'method': 'post', 'accept-charset': 'UTF-8', 'novalidate': 'novalidate', 'class': 'nbf-gv nbf-geld-senden nbf-size-process mkp-transaction', 'data-ajstep-scrollpos': 'current', 'data-ajstep': '1', 'style': '', 'parentNodeTitle': ''}",/html[1]/body[1]/div[2]/section[1]/div[1]/div[1]/div[1]/form[1],/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:24.828,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,QdXNJCGsLlapijDr,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,QdXNJCGsLlapijDr,,Tom Mustermann,,,,,,"{'type': 'text', 'name': 'QdXNJCGsLlapijDr', 'id': 'QdXNJCGsLlapijDr', 'tabindex': '0', 'required': '', 'class': 'nbf-text-input nbf-binput-sayt', 'maxlength': '70', 'autocomplete': 'off', 'data-json': '{""restapiTemplate"":{""apiVersion"":""1.0"",""process"":{""processModule"":""einzelauftrag"",""processName"":""nbfEinzelauftragSaytProcess"",""processMethod"":"""",""processInput"":{""processParameter"":[]}}},""internalSearchResults"":{""searchresult"":{""categories"":[{""title"":""In Vorlagen:"",""titleAfterSearchInput"":""Aus den Vorlagen:"",""results"":[{""buttonName"":""hFuPASzApWANqGcL"",""fields"":{""name"":""Haendler 1"",""vwz"":""A-Nr 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Haendler 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">A-Nr 24124/12     </span>   </div></div>""},{""buttonName"":""GjLsUsvdxnOrJbLt"",""fields"":{""name"":""Kunde 1"",""vwz"":""K-Ref 24124/12"",""iban"":""DE49820560603605007057""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Kunde 1</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">DE49 8205 6060 36<strong>05 0070 57</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">K-Ref 24124/12     </span>   </div></div>""},{""buttonName"":""OQauSSaoenPVFFsZ"",""fields"":{""name"":""Max Test"",""vwz"":""Aktien Depot 24214"",""iban"":""CH930010000000A123789""},""content"":""<div class=\'nbf-box nbf-box--hover\'>  <div class=\'nbf-row\'>     <div class=\'nbf-col nbf-box__content\'>       <h3 class=\'nbf-box__title\'>        <span>Max Test</span>       </h3>     <span class=\\""nbf-box__subtitle\\"">CH93 0010 0000 00A<strong>1 2378 9</strong>     </span>     <span class=\\""nbf-box__subtitle\\"">Aktien Depot 24214     </span>   </div></div>""}],""minResults"":0},{""link"":{""text"":""Mehr"",""internalSearchLinkParameter"":""haeufige""},""title"":""Häufig verwendet"",""titleAfterSearchInput"":""Häufig verwendet"",""results"":[],""minResults"":3},{""link"":{""text"":""Überweisungsvorlagen aufrufen"",""internalSearchLinkParameter"":"""",""url"":""/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ac=aWYtc2VwYS1laW56ZWxhdWZ0cmFnOldvcmtmbG93UG9ydGxldF8wOk1BSU5AcG9ydGFs&mlMHURjuMJwPIGEA.x=1""},""title"":"""",""titleAfterSearchInput"":"""",""results"":[{""hidden"":true,""value"":"" "",""content"":"" ""}],""minResults"":4}]}},""internalSearchFunction"":""nbfDefaultInternalSearchFunction"",""formatIbanCallback"":""enableFormatIbanEmpfaengerCallback"",""searchUrl"":""/if/restapi/process"",""paramName"":""q"",""type"":""input-sayt-account"",""deferRequestBy"":200,""internalSearchMinChars"":0,""minChars"":3}', 'placeholder': ' ', 'role': 'combobox', 'aria-haspopup': 'listbox', 'aria-owns': 'bisayt1709974764528', 'aria-autocomplete': 'list', 'aria-controls': 'bisayt1709974764528'}","id(""QdXNJCGsLlapijDr"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[3]/DIV[2]/INPUT[1],
0309093506288000,SmartRPA by marco2012,complete,2024-03-09T09:59:27.167,tomho,Browser,Edge,changeField,,,,,,,,,,,,,,,,,daZmjSatfhwJxnXy,,,https://www.sparkasse-karlsruhe.de/de/home/onlinebanking/nbf/banking/einzelauftrag.html?sp:ct=TUFJTkBwb3J0YWw%3D,,,,,,,,,,,INPUT,text,daZmjSatfhwJxnXy,,"12,00",,,,,,"{'type': 'text', 'name': 'daZmjSatfhwJxnXy', 'id': 'daZmjSatfhwJxnXy', 'tabindex': '0', 'required': '', 'class': 'has-inline-content nbf-text-input nbf-fixed-input-label', 'placeholder': '0,00'}","id(""daZmjSatfhwJxnXy"")",/HTML[1]/BODY[1]/DIV[2]/SECTION[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/DIV[6]/DIV[1]/INPUT[1],
