"Unnamed: 0","target.name","case:creator","lifecycle:transition","timeStamp","userID","target.class","targetApp","eventType","event_src_path","event_dest_path","content","mouse_coord","target.workbookName","target.sheetName","worksheets","sheets","cell_content","cell_range","cell_range_number","window_size","slides","effect","hotkey","target.id","title","description","url","eventQual","tab_moved_from_index","tab_moved_to_index","newZoomFactor","oldZoomFactor","tab_pinned","tab_audible","tab_muted","window_ingognito","file_size","tag_category","target.type","target.tagName","target.title","target.value","target.checked","target.innerHTML","target.href","target.innerText","target.option","tag_attributes","xpath","xpath_full"
"49949","1028223031000000","SmartRPA by marco2012","complete","2020-10-28T22:57:09.000","dreese","MicrosoftOffice","Microsoft Word","openDocument","/teacher/painting.css","","","","","","","","","","","","","","","","carry","","","","","","","","","","","","","","","","","","","","","","","","",""
"330","814090918000000","SmartRPA by marco2012","complete","2020-08-14T09:11:41.000","tony90","MicrosoftOffice","Microsoft PowerPoint","slideshowEnd","/event/cause.mov","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1165","1102191432000000","SmartRPA by marco2012","complete","2020-11-02T19:21:27.000","nmorgan","OperatingSystem","Explorer","moved","/family/ok.doc","/kind/imagine.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"916","619163811000000","SmartRPA by marco2012","complete","2020-06-19T16:49:01.000","khernandez","OperatingSystem","Explorer","moved","/whole/general.odt","/structure/everyone.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"703","505051644000000","SmartRPA by marco2012","complete","2020-05-05T05:19:26.000","alexis48","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","http://mckinney.biz/carry","[]","","","","","","","","","","DIV","","commercial","","store","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"1128","128061444000000","SmartRPA by marco2012","complete","2020-01-28T06:15:39.000","sreed","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","","","","https://www.thomas-simpson.com/","[""serverRedirect""]","","","","","","","","","","","","cup","","False","","","","","","","id(""cultural"")","id(""cultural"")"
"356","1022205335000000","SmartRPA by marco2012","complete","2020-10-22T20:56:23.000","richard13","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/reduce/way.csv","","","","","","","","","","","","0, 1, 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"601","915155353000000","SmartRPA by marco2012","complete","2020-09-15T15:55:38.000","kelsey69","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","","","","http://www.martin.com/","[]","","","","","","","","","","","","political","","amount","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"198","402063108000000","SmartRPA by marco2012","complete","2020-04-02T06:44:08.000","cynthiahill","OperatingSystem","Explorer","Unmount","/family/ok.doc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1331","1018084549000000","SmartRPA by marco2012","complete","2020-10-18T08:49:46.000","adamrobinson","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/letter/network.mp3","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367","1022205335000000","SmartRPA by marco2012","complete","2020-10-22T21:01:21.000","richard13","OperatingSystem","Explorer","openFolder","/up/development.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1178","323150243000000","SmartRPA by marco2012","complete","2020-03-23T15:04:47.000","chelsea78","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","","","","http://cooper-hall.info/heart","[]","","","","","","","","","","BUTTON","submit","interest","","political","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"991","915004520000000","SmartRPA by marco2012","complete","2020-09-15T00:54:21.000","nicole36","OperatingSystem","Explorer","moved","/letter/network.mp3","/letter/network.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376","1028021021000000","SmartRPA by marco2012","complete","2020-10-28T02:11:33.000","caleb69","Browser","Chrome","typed","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[""fromAddressBar""]","","","","","","","","","","A","","cultural","","stuff","","","","","","","id(""cultural"")","id(""cultural"")"
"302","228000309000000","SmartRPA by marco2012","complete","2020-02-28T00:04:39.000","hpetersen","Browser","Chrome","newTab","","","","","","","","","","","","","","","","","","","http://www.werner.com/","[""fromAddressBar""]","","","","","","","","","","INPUT","text","political","","no","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"220","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:39:08.000","zwright","OperatingSystem","Explorer","openFolder","/letter/network.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377","1028021021000000","SmartRPA by marco2012","complete","2020-10-28T02:11:58.000","caleb69","Browser","Chrome","clickRadioButton","","","","","","","","","","","","","","","","input_text","","","http://berger.net/","[""serverRedirect""]","","","","","","","","","","A","","table","","within","","","","","","","id(""cultural"")","id(""cultural"")"
"578","624221640000000","SmartRPA by marco2012","complete","2020-06-24T22:18:39.000","madisonbrown","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","check_link","","","http://cooper-hall.info/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","","","commercial","","no","","","","","","","id(""cultural"")","id(""cultural"")"
"219","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:38:28.000","zwright","OperatingSystem","Explorer","deleted","/design/bank.ods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:20:46.000","melissa36","OperatingSystem","Explorer","deleted","/event/cause.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:24:43.000","allisonkeith","OperatingSystem","Explorer","moved","/stay/alone.flac","/structure/everyone.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"832","714112346000000","SmartRPA by marco2012","complete","2020-07-14T11:27:38.000","jamielopez","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/quite/military.mp3","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:19:33.000","melissa36","OperatingSystem","Explorer","deleted","/kind/imagine.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225","317150939000000","SmartRPA by marco2012","complete","2020-03-17T15:09:44.000","smithanna","Browser","Chrome","modifyBookmark","","","","","","","","","","","","","","","","","","","http://www.werner.com/last","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","DIV","","be","","long","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"725","813130255000000","SmartRPA by marco2012","complete","2020-08-13T13:02:56.000","joyceneil","Browser","Chrome","submit","","","","","","","","","","","","","","","","","","","http://berger.net/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","within","","no","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"702","505051644000000","SmartRPA by marco2012","complete","2020-05-05T05:18:40.000","alexis48","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","input_text","","","http://mckinney.biz/carry","[]","","","","","","","","","","","","no","","be","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"591","624221640000000","SmartRPA by marco2012","complete","2020-06-24T22:24:12.000","madisonbrown","OperatingSystem","Explorer","moved","/structure/everyone.jpg","/forward/year.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"604","915155353000000","SmartRPA by marco2012","complete","2020-09-15T15:58:02.000","kelsey69","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","https://www.thomas-simpson.com/","[""fromAddressBar""]","","","","","","","","","","","","cultural","","no","","","","","","","id(""cultural"")","id(""cultural"")"
"53","407171022000000","SmartRPA by marco2012","complete","2020-04-07T17:12:21.000","shellymarquez","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","http://www.fisher.com/","[]","","","","","","","","","","DIV","","dog","","table","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"82","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:21:48.000","bgray","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/family/ok.doc","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"530","118062427000000","SmartRPA by marco2012","complete","2020-01-18T06:27:41.000","marissarodriguez","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/sea/eat.mp4","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1327","1018084549000000","SmartRPA by marco2012","complete","2020-10-18T08:47:08.000","adamrobinson","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","click_btn","","","http://www.knight.com/","[""fromAddressBar""]","","","","","","","","","","","","civil","","cultural","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"145","111113159000000","SmartRPA by marco2012","complete","2020-01-11T11:43:55.000","cookjacqueline","OperatingSystem","Explorer","openFolder","/two/any.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:17:41.000","bgray","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/","[]","","","","","","","","","","A","","no","","political","","","","","","","id(""cultural"")","id(""cultural"")"
"381","1028021021000000","SmartRPA by marco2012","complete","2020-10-28T02:14:28.000","caleb69","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/family/ok.doc","","","","","","","","","","","","0, 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1253","1107105608000000","SmartRPA by marco2012","complete","2020-11-07T10:59:40.000","xmendez","Browser","Chrome","submit","","","","","","","","","","","","","","","","","","","http://cooper-hall.info/heart","[""fromAddressBar""]","","","","","","","","","","BUTTON","submit","appear","","dog","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"79","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:19:56.000","bgray","Browser","Chrome","submit","","","","","","","","","","","","","","","","check_link","","","https://www.smith-watkins.com/","[]","","","","","","","","","","","","interest","","stuff","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"1300","623143754000000","SmartRPA by marco2012","complete","2020-06-23T14:37:59.000","colton87","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","https://www.thomas-simpson.com/","[""fromAddressBar""]","","","","","","","","","","INPUT","text","amount","","amount","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"1206","716215938000000","SmartRPA by marco2012","complete","2020-07-16T22:03:27.000","kelly31","MicrosoftOffice","Microsoft PowerPoint","slideshowBegin","/whole/general.odt","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","407171022000000","SmartRPA by marco2012","complete","2020-04-07T17:11:13.000","shellymarquez","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","input_text","","","http://www.martin.com/","[]","","","","","","","","","","IMG","","","","civil","","","","","","","id(""cultural"")","id(""cultural"")"
"67","407171022000000","SmartRPA by marco2012","complete","2020-04-07T17:18:29.000","shellymarquez","OperatingSystem","Explorer","deleted","/money/finally.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"449","601233356000000","SmartRPA by marco2012","complete","2020-06-01T23:45:26.000","osbornemichael","OperatingSystem","Explorer","Unmount","/stay/alone.flac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"828","714112346000000","SmartRPA by marco2012","complete","2020-07-14T11:24:43.000","jamielopez","Browser","Chrome","newTab","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/","[""serverRedirect""]","","","","","","","","","","A","","no","","True","","","","","","","id(""cultural"")","id(""cultural"")"
"793","728160403000000","SmartRPA by marco2012","complete","2020-07-28T16:13:41.000","troybrewer","OperatingSystem","Explorer","moved","/reduce/way.csv","/event/cause.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1225","216164326000000","SmartRPA by marco2012","complete","2020-02-16T16:43:38.000","dcortez","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/middle","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","political","","","","","","","","","id(""cultural"")","id(""cultural"")"
"3","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:11:25.000","melissa36","Browser","Chrome","clickRadioButton","","","","","","","","","","","","","","","","click_btn","","","http://www.fisher.com/body","[]","","","","","","","","","","DIV","","cup","","table","","","","","","","id(""cultural"")","id(""cultural"")"
"879","509154651000000","SmartRPA by marco2012","complete","2020-05-09T15:48:29.000","pamelafields","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","http://berger.net/","[]","","","","","","","","","","BUTTON","submit","west","","False","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"91","1025051701000000","SmartRPA by marco2012","complete","2020-10-25T05:27:17.000","bgray","OperatingSystem","Explorer","openFolder","/anything/clearly.key","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"650","929050803000000","SmartRPA by marco2012","complete","2020-09-29T05:08:15.000","alexandramunoz","Browser","Chrome","typed","","","","","","","","","","","","","","","","","","","http://www.knight.com/","[""serverRedirect""]","","","","","","","","","","IMG","","west","","True","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"1278","627201352000000","SmartRPA by marco2012","complete","2020-06-27T20:15:48.000","ortegatony","Browser","Chrome","newTab","","","","","","","","","","","","","","","","check_link","","","http://www.martin.com/","[""serverRedirect""]","","","","","","","","","","DIV","","news","","dog","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"122","719022823000000","SmartRPA by marco2012","complete","2020-07-19T02:37:50.000","sharper","OperatingSystem","Explorer","openFolder","/design/bank.ods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1397","918151013000000","SmartRPA by marco2012","complete","2020-09-18T15:21:20.000","lisa88","OperatingSystem","Explorer","moved","/establish/bag.mov","/sea/eat.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:14:37.000","melissa36","MicrosoftOffice","Microsoft PowerPoint","slideshowEnd","/forward/year.mov","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","111113159000000","SmartRPA by marco2012","complete","2020-01-11T11:42:34.000","cookjacqueline","OperatingSystem","Explorer","moved","/family/ok.doc","/decade/care.json","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"731","813130255000000","SmartRPA by marco2012","complete","2020-08-13T13:06:06.000","joyceneil","MicrosoftOffice","Microsoft PowerPoint","previousSlideshow","/two/any.csv","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284","904164129000000","SmartRPA by marco2012","complete","2020-09-04T16:45:45.000","jenniferhays","MicrosoftOffice","Microsoft Excel","sheetCalculate","","","","","Workbook3","Sheet12","['Sheet12']","","stuff","K15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:47:39.000","benjamin00","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","check_link","","","https://www.dudley.com/","[]","","","","","","","","","","BUTTON","submit","civil","","appear","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"427","601233356000000","SmartRPA by marco2012","complete","2020-06-01T23:34:26.000","osbornemichael","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","","","","http://www.fisher.com/","[]","","","","","","","","","","A","","cup","","False","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"33","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:18:52.000","allisonkeith","MicrosoftOffice","Microsoft PowerPoint","slideshowEnd","/kind/imagine.avi","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","719022823000000","SmartRPA by marco2012","complete","2020-07-19T02:31:42.000","sharper","MicrosoftOffice","Microsoft Excel","openWindow","","","","","Workbook11","Sheet4","['Sheet4']","","commercial","Q13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217","111142732000000","SmartRPA by marco2012","complete","2020-01-11T14:37:46.000","zwright","OperatingSystem","Explorer","openFolder","/kind/imagine.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"878","509154651000000","SmartRPA by marco2012","complete","2020-05-09T15:48:02.000","pamelafields","Browser","Chrome","cancelDialog","","","","","","","","","","","","","","","","","","","http://mckinney.biz/","[]","","","","","","","","","","DIV","","no","","False","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"250","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:46:56.000","benjamin00","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","","","","http://www.werner.com/last","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","A","","structure","","appear","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"150","831044746000000","SmartRPA by marco2012","complete","2020-08-31T04:48:16.000","brianmiller","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","","","","http://www.knight.com/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","IMG","","within","","True","","","","","","","id(""cultural"")","id(""cultural"")"
"1251","1107105608000000","SmartRPA by marco2012","complete","2020-11-07T10:58:00.000","xmendez","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","input_text","","","http://berger.net/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","BUTTON","submit","long","","True","","","","","","","id(""cultural"")","id(""cultural"")"
"1276","627201352000000","SmartRPA by marco2012","complete","2020-06-27T20:14:44.000","ortegatony","Browser","Chrome","clickRadioButton","","","","","","","","","","","","","","","","","","","http://www.knight.com/","[]","","","","","","","","","","A","","be","","True","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"1204","716215938000000","SmartRPA by marco2012","complete","2020-07-16T22:02:09.000","kelly31","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/middle","[]","","","","","","","","","","A","","long","","interest","","","","","","","id(""cultural"")","id(""cultural"")"
"524","210193318000000","SmartRPA by marco2012","complete","2020-02-10T19:47:36.000","maria90","OperatingSystem","Explorer","deleted","/establish/bag.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"115","719022823000000","SmartRPA by marco2012","complete","2020-07-19T02:35:19.000","sharper","OperatingSystem","Explorer","deleted","/quite/military.mp3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"504","210193318000000","SmartRPA by marco2012","complete","2020-02-10T19:36:10.000","maria90","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","click_btn","","","https://www.thomas-simpson.com/","[""fromAddressBar""]","","","","","","","","","","A","","appear","","long","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"532","118062427000000","SmartRPA by marco2012","complete","2020-01-18T06:28:17.000","marissarodriguez","MicrosoftOffice","Microsoft PowerPoint","newPresentationSlide","/family/ok.doc","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1126","128061444000000","SmartRPA by marco2012","complete","2020-01-28T06:15:13.000","sreed","Browser","Chrome","typed","","","","","","","","","","","","","","","","","","","http://berger.net/","[]","","","","","","","","","","BUTTON","submit","political","","structure","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"455","1026073239000000","SmartRPA by marco2012","complete","2020-10-26T07:35:17.000","kyle01","MicrosoftOffice","Microsoft PowerPoint","newPresentationSlide","/two/any.csv","","","","","","","","","","","","0, 1, 2, 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255","816064601000000","SmartRPA by marco2012","complete","2020-08-16T06:49:28.000","benjamin00","MicrosoftOffice","Microsoft Word","openDocument","/forward/year.mov","","","","","","","","","","","","","","","","news","","","","","","","","","","","","","","","","","","","","","","","","",""
"698","1104165910000000","SmartRPA by marco2012","complete","2020-11-04T17:10:42.000","paul13","OperatingSystem","Explorer","moved","/quite/military.mp3","/sea/eat.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1002","124224430000000","SmartRPA by marco2012","complete","2020-01-24T22:46:17.000","moorejorge","Browser","Chrome","submit","","","","","","","","","","","","","","","","check_link","","","http://www.werner.com/","[]","","","","","","","","","","A","","within","","political","","","","","","","id(""cultural"")","id(""cultural"")"
"47","908071338000000","SmartRPA by marco2012","complete","2020-09-08T07:27:07.000","allisonkeith","OperatingSystem","Explorer","Unmount","/kind/imagine.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"778","728160403000000","SmartRPA by marco2012","complete","2020-07-28T16:05:48.000","troybrewer","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","check_link","","","http://www.werner.com/","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","","","west","","commercial","","","","","","","id(""cultural"")","id(""cultural"")"
"915","619163811000000","SmartRPA by marco2012","complete","2020-06-19T16:49:00.000","khernandez","OperatingSystem","Explorer","moved","/stay/alone.flac","/two/any.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1226","216164326000000","SmartRPA by marco2012","complete","2020-02-16T16:44:37.000","dcortez","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","https://www.smith-watkins.com/","[]","","","","","","","","","","","","cultural","","commercial","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"1076","808194305000000","SmartRPA by marco2012","complete","2020-08-08T19:44:02.000","wendy24","Browser","Chrome","dragElement","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[]","","","","","","","","","","","","structure","","political","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"827","714112346000000","SmartRPA by marco2012","complete","2020-07-14T11:24:28.000","jamielopez","Browser","Chrome","removeBookmark","","","","","","","","","","","","","","","","","","","http://www.knight.com/environmental","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","BUTTON","submit","structure","","no","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
"946","1008201458000000","SmartRPA by marco2012","complete","2020-10-08T20:25:10.000","carrsarah","OperatingSystem","Explorer","moved","/possible/difficult.csv","/establish/bag.mov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1051","115181039000000","SmartRPA by marco2012","complete","2020-01-15T18:11:53.000","millersamantha","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","input_text","","","https://www.thomas-simpson.com/person","[]","","","","","","","","","","","","news","","long","","","","","","","id(""cultural"")","id(""cultural"")"
"306","228000309000000","SmartRPA by marco2012","complete","2020-02-28T00:07:15.000","hpetersen","MicrosoftOffice","Microsoft PowerPoint","openPresentation","/possible/difficult.csv","","","","","","","","","","","","0, 1, 2, 3, 4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1203","716215938000000","SmartRPA by marco2012","complete","2020-07-16T22:01:44.000","kelly31","Browser","Chrome","newWindow","","","","","","","","","","","","","","","","check_link","","","http://mckinney.biz/carry","[]","","","","","","","","","","DIV","","","","civil","","","","","","","id(""cultural"")","id(""cultural"")"
"904","619163811000000","SmartRPA by marco2012","complete","2020-06-19T16:41:26.000","khernandez","Browser","Chrome","newTab","","","","","","","","","","","","","","","","","","","http://cooper-hall.info/heart","[]","","","","","","","","","","","","amount","","","","","","","","","id(""cultural"")","id(""cultural"")"
"344","814090918000000","SmartRPA by marco2012","complete","2020-08-14T09:20:03.000","tony90","OperatingSystem","Explorer","deleted","/whole/general.odt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"602","915155353000000","SmartRPA by marco2012","complete","2020-09-15T15:56:38.000","kelsey69","Browser","Chrome","clickLink","","","","","","","","","","","","","","","","","","","https://www.thomas-simpson.com/person","[]","","","","","","","","","","","","news","","be","","","","","","","id(""cultural"")","id(""cultural"")"
"1167","1102191432000000","SmartRPA by marco2012","complete","2020-11-02T19:22:36.000","nmorgan","OperatingSystem","Explorer","moved","/family/ok.doc","/reduce/way.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1025","416160934000000","SmartRPA by marco2012","complete","2020-04-16T16:10:23.000","mary08","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","","","","http://www.werner.com/last","[""serverRedirect"",""fromAddressBar""]","","","","","","","","","","BUTTON","submit","store","","store","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"776","728160403000000","SmartRPA by marco2012","complete","2020-07-28T16:04:23.000","troybrewer","Browser","Chrome","unpinnedTab","","","","","","","","","","","","","","","","input_text","","","https://www.thomas-simpson.com/person","[""serverRedirect""]","","","","","","","","","","INPUT","text","civil","","cup","","","","","","","id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
"651","929050803000000","SmartRPA by marco2012","complete","2020-09-29T05:08:50.000","alexandramunoz","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","","","","http://www.werner.com/","[]","","","","","","","","","","","","cultural","","civil","","","","","","","id(""cultural"")","id(""cultural"")"
"1125","128061444000000","SmartRPA by marco2012","complete","2020-01-28T06:15:05.000","sreed","Browser","Chrome","clickCheckboxButton","","","","","","","","","","","","","","","","","","","http://www.fisher.com/body","[]","","","","","","","","","","","","cultural","","within","","","","","","","id(""cultural"")","id(""cultural"")"
"971","723165240000000","SmartRPA by marco2012","complete","2020-07-23T17:06:03.000","frose","OperatingSystem","Explorer","moved","/family/ok.doc","/whole/general.odt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"495","503040725000000","SmartRPA by marco2012","complete","2020-05-03T04:18:18.000","munozjonathan","OperatingSystem","Explorer","moved","/reduce/way.csv","/sea/eat.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"666","929050803000000","SmartRPA by marco2012","complete","2020-09-29T05:15:50.000","alexandramunoz","OperatingSystem","Explorer","Unmount","/anything/clearly.key","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"704","505051644000000","SmartRPA by marco2012","complete","2020-05-05T05:20:13.000","alexis48","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","","","","http://www.werner.com/last","[""fromAddressBar""]","","","","","","","","","","A","","appear","","west","","","","","","","id(""cultural"")","id(""cultural"")"
"2","415130900000000","SmartRPA by marco2012","complete","2020-04-15T13:10:57.000","melissa36","Browser","Chrome","disableBrowserExtension","","","","","","","","","","","","","","","","","","","https://www.dudley.com/model","[""serverRedirect""]","","","","","","","","","","IMG","","civil","","store","","","","","","","id(""cup/section[1]"")","id(""cup/section[1]"")"
