,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
3048,1021152054000000,SmartRPA by marco2012,complete,2020-10-21T15:32:16.000,serranodavid,Browser,Chrome,installBrowserExtension,,,,,,,,,,,,,,,,,,,http://www.holloway.com/be,[],,,,,,,,,,INPUT,text,collection,,have,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3049,1021152054000000,SmartRPA by marco2012,complete,2020-10-21T15:32:19.000,serranodavid,Browser,Chrome,clickRadioButton,,,,,,,,,,,,,,,,click_btn,,,http://www.martinez.com/,[],,,,,,,,,,A,,so,,purpose,,,,,,,"id(""upon"")","id(""upon"")"
3050,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:24:11.000,woodkaren,MicrosoftOffice,Microsoft Excel,openWorkbook,,,,,Workbook5,Sheet3,['Sheet3'],,able,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:24:45.000,woodkaren,MicrosoftOffice,Microsoft Excel,saveWorkbook,/no/interesting.mp3,,,,Workbook15,Sheet1,['Sheet1'],,purpose,Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:25:04.000,woodkaren,MicrosoftOffice,Microsoft Excel,sheetCalculate,,,,,Workbook18,Sheet7,"['Sheet7', 'Sheet8']",,able,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:25:54.000,woodkaren,OperatingSystem,Explorer,modified,/out/store.css,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:26:37.000,woodkaren,OperatingSystem,Explorer,openFolder,/power/window.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:27:28.000,woodkaren,OperatingSystem,Explorer,created,/item/modern.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:27:57.000,woodkaren,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/need/heart.pdf,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:28:45.000,woodkaren,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,"[""serverRedirect""]",,,,,,,,,,,,just,,summer,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3058,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:29:30.000,woodkaren,MicrosoftOffice,Microsoft PowerPoint,rightClickPresentation,/language/it.avi,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:29:39.000,woodkaren,MicrosoftOffice,Microsoft Word,printDocument,/follow/build.html,,,,,,,,,,,,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,,,
3060,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:30:26.000,woodkaren,MicrosoftOffice,Microsoft Excel,closeWorkbook,,,,,Workbook10,Sheet11,['Sheet11'],,statement,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:31:05.000,woodkaren,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook18,Sheet18,['Sheet18'],,,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:31:17.000,woodkaren,OperatingSystem,Explorer,modified,/attorney/brother.bmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:32:05.000,woodkaren,OperatingSystem,Explorer,selectFolder,/particularly/expert.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:32:14.000,woodkaren,OperatingSystem,Clipboard,copy,,,Son way drug.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:32:59.000,woodkaren,MicrosoftOffice,Microsoft Word,doubleClickWindow,/surface/prevent.numbers,,,,,,,,,,,,,,,,fight,,,,,,,,,,,,,,,,,,,,,,,,,
3066,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:33:26.000,woodkaren,Browser,Microsoft Excel,doubleClick,,,,,Workbook15,Sheet19,"['Sheet19', 'Sheet1']",,so,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:34:23.000,woodkaren,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,http://www.holloway.com/be,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,DIV,,environmental,,collection,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3068,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:34:59.000,woodkaren,Browser,Chrome,moveTab,,,,,,,,,,,,,,,,,,,http://www.martinez.com/,[],,,,,,,,,,INPUT,text,environmental,,so,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3069,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:35:38.000,woodkaren,Browser,Chrome,reload,,,,,,,,,,,,,,,,input_text,,,https://www.johnson.com/life,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,so,,lot,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3070,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:35:52.000,woodkaren,Browser,Chrome,reload,,,,,,,,,,,,,,,,,,,https://www.martinez.com/,[],,,,,,,,,,A,,able,,collection,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3071,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:36:45.000,woodkaren,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,http://www.allen.net/,"[""fromAddressBar""]",,,,,,,,,,BUTTON,submit,agent,,environment,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3072,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:37:18.000,woodkaren,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,https://ray-miller.com/,[],,,,,,,,,,BUTTON,submit,lot,,environmental,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3073,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:37:49.000,woodkaren,Browser,Chrome,erasedDownload,,,,,,,,,,,,,,,,click_btn,,,https://www.johnson.com/,"[""fromAddressBar""]",,,,,,,,,,BUTTON,submit,able,,nature,,,,,,,"id(""upon"")","id(""upon"")"
3074,0518112409000000,SmartRPA by marco2012,complete,2020-05-18T11:38:07.000,woodkaren,Browser,Chrome,pinnedTab,,,,,,,,,,,,,,,,,,,http://www.chapman.com/,"[""fromAddressBar""]",,,,,,,,,,IMG,,so,,have,,,,,,,"id(""upon"")","id(""upon"")"
3075,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:20:38.000,jrivera,MicrosoftOffice,Microsoft PowerPoint,clickNextSlideshow,/impact/could.png,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:21:16.000,jrivera,MicrosoftOffice,Microsoft Excel,rightClickCellWithValue,,,,,Workbook16,Sheet13,['Sheet13'],,nearly,S14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:22:09.000,jrivera,MicrosoftOffice,Microsoft Excel,deselectWorksheet,,,,,Workbook10,Sheet8,"['Sheet8', 'Sheet5']",,,Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:22:24.000,jrivera,OperatingSystem,Clipboard,cut,,,Family hour book deal current family hour.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:23:20.000,jrivera,OperatingSystem,Clipboard,paste,,,More treat situation then you card few.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:23:38.000,jrivera,OperatingSystem,Clipboard,paste,,,Pull those role want final news happy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:23:59.000,jrivera,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/need/heart.pdf,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:24:17.000,jrivera,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,"[""serverRedirect""]",,,,,,,,,,,,just,,summer,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3083,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:25:06.000,jrivera,MicrosoftOffice,Microsoft PowerPoint,rightClickPresentation,/language/it.avi,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:25:42.000,jrivera,MicrosoftOffice,Microsoft PowerPoint,closePresentation,/third/collection.js,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:26:11.000,jrivera,MicrosoftOffice,Microsoft Excel,sheetCalculate,,,,,Workbook6,Sheet4,"['Sheet4', 'Sheet12']",,news,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:26:20.000,jrivera,MicrosoftOffice,Microsoft Excel,deleteWorksheet,,,,,Workbook6,Sheet6,"['Sheet6', 'Sheet7']",,nearly,Q12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:27:12.000,jrivera,OperatingSystem,Explorer,deleted,/out/store.css,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:27:28.000,jrivera,OperatingSystem,Explorer,selectFolder,/impact/could.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:27:47.000,jrivera,OperatingSystem,Clipboard,paste,,,Seem parent right many clearly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:28:23.000,jrivera,MicrosoftOffice,Microsoft Word,doubleClickWindow,/surface/prevent.numbers,,,,,,,,,,,,,,,,fight,,,,,,,,,,,,,,,,,,,,,,,,,
3091,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:28:59.000,jrivera,Browser,Microsoft Excel,doubleClick,,,,,Workbook15,Sheet19,"['Sheet19', 'Sheet1']",,so,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:29:15.000,jrivera,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,http://www.holloway.com/be,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,DIV,,environmental,,collection,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3093,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:30:02.000,jrivera,Browser,Chrome,uninstallBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.martinez.com/,"[""serverRedirect""]",,,,,,,,,,IMG,,upon,,upon,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3094,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:30:11.000,jrivera,Browser,Chrome,installBrowserExtension,,,,,,,,,,,,,,,,,,,http://www.chapman.com/life,[],,,,,,,,,,DIV,,collection,,agent,,,,,,,"id(""upon"")","id(""upon"")"
3095,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:30:53.000,jrivera,Browser,Chrome,pinnedTab,,,,,,,,,,,,,,,,,,,http://delgado.com/,"[""serverRedirect""]",,,,,,,,,,BUTTON,submit,upon,,False,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3096,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:31:17.000,jrivera,Browser,Chrome,changeHistory,,,,,,,,,,,,,,,,,,,http://delgado.com/here,"[""fromAddressBar""]",,,,,,,,,,BUTTON,submit,lot,,,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3097,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:31:42.000,jrivera,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,https://ray-miller.com/,[],,,,,,,,,,DIV,,collection,,so,,,,,,,"id(""upon"")","id(""upon"")"
3098,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:31:49.000,jrivera,Browser,Chrome,erasedDownload,,,,,,,,,,,,,,,,,,,http://www.allen.net/,"[""fromAddressBar""]",,,,,,,,,,IMG,,news,,fight,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3099,0327212001000000,SmartRPA by marco2012,complete,2020-03-27T21:32:15.000,jrivera,Browser,Chrome,typed,,,,,,,,,,,,,,,,click_btn,,,http://www.chapman.com/life,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,public,,environmental,,,,,,,"id(""upon"")","id(""upon"")"
3100,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:33:34.000,williamspaul,MicrosoftOffice,Microsoft Excel,XMLExportWorkbook,,,,,Workbook17,Sheet17,['Sheet17'],,environmental,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:33:49.000,williamspaul,MicrosoftOffice,Microsoft Word,printDocument,/no/interesting.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:34:29.000,williamspaul,MicrosoftOffice,Microsoft PowerPoint,clickNextSlideshow,/language/it.avi,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:34:55.000,williamspaul,OperatingSystem,Explorer,printSubmitted,/item/modern.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:35:12.000,williamspaul,OperatingSystem,Explorer,created,/because/hit.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:35:40.000,williamspaul,OperatingSystem,Explorer,Mount,/them/role.pages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:36:07.000,williamspaul,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/need/heart.pdf,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:36:34.000,williamspaul,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,"[""serverRedirect""]",,,,,,,,,,,,just,,summer,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3108,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:37:10.000,williamspaul,MicrosoftOffice,Microsoft PowerPoint,rightClickPresentation,/language/it.avi,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:37:26.000,williamspaul,MicrosoftOffice,Microsoft Excel,doubleClickEmptyCell,,,,,Workbook11,Sheet2,"['Sheet2', 'Sheet8']",,upon,Y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:38:00.000,williamspaul,MicrosoftOffice,Microsoft Word,printDocument,/scene/information.pptx,,,,,,,,,,,,,,,,environment,,,,,,,,,,,,,,,,,,,,,,,,,
3111,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:38:50.000,williamspaul,MicrosoftOffice,Microsoft PowerPoint,newPresentation,/surface/prevent.numbers,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:39:19.000,williamspaul,OperatingSystem,Explorer,insertUSB,/item/modern.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:40:01.000,williamspaul,OperatingSystem,Clipboard,cut,,,West nor rich base personal hard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:40:02.000,williamspaul,OperatingSystem,Notepad.exe,programOpen,/surface/prevent.numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:40:45.000,williamspaul,MicrosoftOffice,Microsoft Word,doubleClickWindow,/surface/prevent.numbers,,,,,,,,,,,,,,,,fight,,,,,,,,,,,,,,,,,,,,,,,,,
3116,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:41:06.000,williamspaul,Browser,Microsoft Excel,doubleClick,,,,,Workbook15,Sheet19,"['Sheet19', 'Sheet1']",,so,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:41:59.000,williamspaul,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,http://www.holloway.com/be,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,DIV,,environmental,,collection,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3118,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:42:01.000,williamspaul,Browser,Chrome,newWindow,,,,,,,,,,,,,,,,,,,http://www.martinez.com/of,"[""fromAddressBar""]",,,,,,,,,,DIV,,lot,,public,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3119,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:42:11.000,williamspaul,Browser,Chrome,newBookmark,,,,,,,,,,,,,,,,,,,https://ray-miller.com/,[],,,,,,,,,,BUTTON,submit,public,,just,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3120,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:42:39.000,williamspaul,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,[],,,,,,,,,,,,statement,,able,,,,,,,"id(""upon"")","id(""upon"")"
3121,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:42:55.000,williamspaul,Browser,Chrome,fullscreen,,,,,,,,,,,,,,,,,,,https://wheeler-castillo.com/either,"[""fromAddressBar""]",,,,,,,,,,,,public,,summer,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3122,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:43:40.000,williamspaul,Browser,Chrome,disableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.martinez.com/,[],,,,,,,,,,INPUT,text,public,,environmental,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3123,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:44:12.000,williamspaul,Browser,Chrome,disableBrowserExtension,,,,,,,,,,,,,,,,,,,http://delgado.com/here,"[""serverRedirect""]",,,,,,,,,,INPUT,text,statement,,purpose,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3124,0228173249000000,SmartRPA by marco2012,complete,2020-02-28T17:45:06.000,williamspaul,Browser,Chrome,selectOptions,,,,,,,,,,,,,,,,click_btn,,,https://www.johnson.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,same,,,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3125,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:18:48.000,rmunoz,MicrosoftOffice,Microsoft Word,deactivateWindow,/power/window.flac,,,,,,,,,,,,,,,,environmental,,,,,,,,,,,,,,,,,,,,,,,,,
3126,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:18:59.000,rmunoz,MicrosoftOffice,Microsoft Excel,rightClickCellWithValue,,,,,Workbook5,Sheet13,"['Sheet13', 'Sheet9']",,purpose,D13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:19:37.000,rmunoz,MicrosoftOffice,Microsoft Excel,selectWorksheet,,,,,Workbook14,Sheet4,"['Sheet4', 'Sheet9']",,agent,Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:20:14.000,rmunoz,OperatingSystem,Explorer,moved,/follow/build.html,/surface/prevent.numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:21:14.000,rmunoz,OperatingSystem,Notepad.exe,programClose,/attorney/brother.bmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:22:10.000,rmunoz,OperatingSystem,Clipboard,paste,,,Seem challenge four appear old she election.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:22:33.000,rmunoz,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/need/heart.pdf,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:22:48.000,rmunoz,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,"[""serverRedirect""]",,,,,,,,,,,,just,,summer,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3133,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:23:09.000,rmunoz,MicrosoftOffice,Microsoft PowerPoint,rightClickPresentation,/language/it.avi,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:23:49.000,rmunoz,MicrosoftOffice,Microsoft Excel,closeWorkbook,,,,,Workbook18,Sheet2,['Sheet2'],,same,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:23:58.000,rmunoz,MicrosoftOffice,Microsoft Excel,selectWorksheet,,,,,Workbook17,Sheet6,"['Sheet6', 'Sheet11']",,summer,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:24:06.000,rmunoz,MicrosoftOffice,Microsoft Excel,openWorkbook,,,,,Workbook10,Sheet1,"['Sheet1', 'Sheet19']",,public,O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:24:41.000,rmunoz,OperatingSystem,Clipboard,copy,,,Game billion eight information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:25:23.000,rmunoz,OperatingSystem,,hotkey,,,,,,,,,,,,,,,win+e,,,Open explorer,,,,,,,,,,,,,,,,,,,,,,,,
3139,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:26:21.000,rmunoz,OperatingSystem,VisualStudioCode,programOpen,/include/election.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:26:30.000,rmunoz,MicrosoftOffice,Microsoft Word,doubleClickWindow,/surface/prevent.numbers,,,,,,,,,,,,,,,,fight,,,,,,,,,,,,,,,,,,,,,,,,,
3141,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:27:16.000,rmunoz,Browser,Microsoft Excel,doubleClick,,,,,Workbook15,Sheet19,"['Sheet19', 'Sheet1']",,so,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:27:50.000,rmunoz,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,http://www.holloway.com/be,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,DIV,,environmental,,collection,,,,,,,"id(""news/url[1]"")","id(""news/url[1]"")"
3143,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:28:33.000,rmunoz,Browser,Chrome,modifyBookmark,,,,,,,,,,,,,,,,click_btn,,,https://www.johnson.com/,[],,,,,,,,,,,,environment,,True,,,,,,,"id(""upon"")","id(""upon"")"
3144,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:28:38.000,rmunoz,Browser,Chrome,navigateTo,,,,,,,,,,,,,,,,,,,http://www.holloway.com/,[],,,,,,,,,,,,collection,,lot,,,,,,,"id(""upon"")","id(""upon"")"
3145,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:28:53.000,rmunoz,Browser,Chrome,zoomTab,,,,,,,,,,,,,,,,,,,http://www.chapman.com/life,"[""serverRedirect""]",,,,,,,,,,,,lot,,have,,,,,,,"id(""upon"")","id(""upon"")"
3146,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:29:36.000,rmunoz,Browser,Chrome,changeField,,,,,,,,,,,,,,,,,,,http://www.allen.net/company,[],,,,,,,,,,IMG,,able,,agent,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
3147,0323141750000000,SmartRPA by marco2012,complete,2020-03-23T14:30:24.000,rmunoz,Browser,Chrome,startDownload,,,,,,,,,,,,,,,,input_text,,,https://ray-miller.com/,"[""fromAddressBar""]",,,,,,,,,,DIV,,lot,,collection,,,,,,,"id(""have/html[0]/html[2]"")","id(""have/html[0]/html[2]"")"
